content,tokenized_content,sentiment,sentiment_type
i don't know what happened when but shipping from the us feels pretty much as bad as shipping from japan these days? is it usps? is it canada post? idk but it fucking sucks.,"['not', 'know', 'happened', 'shipping', 'u', 'feel', 'pretty', 'much', 'bad', 'shipping', 'japan', 'day', 'uses', 'canada', 'post', ""i don't know"", 'fucking', 'suck']",-0.3499999999999999,Negative
@user nah scandi but they didn’t ship here so i got my canadian friend to send to me but canada post lost it annoying thing is ovo started shipping here like 2 weeks after as well,"['nah', 'stand', 'a', 'ship', 'got', 'canadian', 'friend', 'send', 'canada', 'post', 'lost', 'annoying', 'thing', 'ovo', 'started', 'shipping', 'like', 'a', 'week', 'well']",-0.8,Negative
"i'm awaiting two deliveries today. is it a case of neither can find my building, or my address is that impossible to interpret? 

like, seriously, just ship everything via canada post. they can find me every single time.","['m', 'awaiting', 'two', 'delivery', 'today', 'case', 'neither', 'find', 'building', 'address', 'impossible', 'interpret', 'like', 'seriously', 'ship', 'everything', 'via', 'canada', 'post', 'find', 'every', 'single', 'time']",-0.35714285714285715,Negative
my albuma aren’t coming today canada post i hate you http,"['album', 'a', 'coming', 'today', 'canada', 'post', 'hate']",-0.8,Negative
this truly is terrible. but the idea that canada post “suspended” their near-non-existant service in the same headline is laughable.,"['truly', 'terrible', 'idea', 'canada', 'post', 'a', 'suspended', 'a', 'near-non-existant', 'service', 'headline', 'laughable']",-0.75,Negative
"dear sir/madam
@user @user
 i am writing to express my deep disappointment and frustration regarding the delayed delivery of my passport that was sent to me by the us embassy through canada post, which was supposed to be delivered on 24th march 2023.","['dear', 'sir/madam', 'writing', 'express', 'deep', 'disappointment', 'frustration', 'regarding', 'delayed', 'delivery', 'passport', 'sent', 'u', 'embassy', 'canada', 'post', 'supposed', 'delivered', 'with', 'march', '2023']",-0.3,Negative
@user bloody canada post! 🤣,"['bloody', 'canada', 'post', 'a']",-0.8,Negative
@user @user @user @user compare the countries you named previously gun violence to the us. or just compare canada post their worst year of gun violence and resulting firearm restrictions.,"['compare', 'country', 'named', 'previously', 'gun', 'violence', 'u', 'compare', 'canada', 'post', 'worst', 'year', 'gun', 'violence', 'resulting', 'firearm', 'restriction']",-0.5833333333333334,Negative
@user postage? mp's don't have canada post exclusion? serious question. or is it just mail sent to them?,"['postage', 'mp', 'is', 'not', 'canada', 'post', 'exclusion', 'serious', 'question', 'mail', 'sent']",-0.3333333333333333,Negative
"@user hello! we're sorry for this poor delivery experience. just to clarify, can you tell us the carrier assigned to your delivery (amazon, canada post, ups, or another)? you can locate that information by choosing ""track package"" here: http -brandi","['hello', 'are', 'sorry', 'poor', 'delivery', 'experience', 'clarify', 'tell', 'u', 'carrier', 'assigned', 'delivery', 'amazon', 'canada', 'post', 'ups', 'another', 'locate', 'information', 'choosing', 'gt', 'track', 'package', 'gt', 'brand']",-0.45,Negative
"@user hi. we're sorry this keeps happening! is it only occurring when amazon delivers, or is it with other couriers as well, like ups or canada post? you can check the tracking in your orders her: http if needed. -candy","['hi', 'are', 'sorry', 'keep', 'happening', 'occurring', 'amazon', 'delivers', 'courier', 'well', 'like', 'ups', 'canada', 'post', 'check', 'tracking', 'order', 'needed', 'candy']",-0.5,Negative
"i was advised to call canada post or wait for the items to be delivered at a wrong address and i pick them from the post office (laughable)!
canada post only returns item if no one is home and a voucher with instructions is always left at the door.
something must be done!","['advised', 'call', 'canada', 'post', 'wait', 'item', 'delivered', 'wrong', 'address', 'pick', 'post', 'office', 'laughable', 'canada', 'post', 'return', 'item', 'one', 'home', 'voucher', 'instruction', 'always', 'left', 'door', 'something', 'must', 'done']",-0.3333333333333333,Negative
canada post hate account,"['canada', 'post', 'hate', 'account']",-0.8,Negative
"canada post this shipment is📷 carbon-neutral
how it flew here and now its shipped on a truck??? wtf","['canada', 'post', 'shipment', 'is', 'carbon-neutral', 'flew', 'shipped', 'truck', 'wtf']",-0.5,Negative
@user i'm tired of dealing with canada post's claim process. it's a nightmare intentionally.,"['m', 'tired', 'dealing', 'canada', 'post', 'is', 'claim', 'process', 'is', 'nightmare', 'intentionally']",-0.4,Negative
"my front door buzzer just went off and my upcoming packages are either through canada post or amazon, none of which are out for delivery rn, so i'm assuming fedex truck parked out front dialed the wrong number cause i did not answer and there was no 2nd call","['front', 'door', 'buzzer', 'went', 'upcoming', 'package', 'either', 'canada', 'post', 'amazon', 'none', 'delivery', 'rn', 'm', 'assuming', 'index', 'truck', 'parked', 'front', 'died', 'wrong', 'number', 'cause', 'answer', 'and', 'call']",-0.5,Negative
"@user my favourite one is when they message you through whatsapp from some overseas number with those weird area codes.

i was selling some heavy exercise equipment and somehow they think a canada post courier was coming to retrieve it on their behalf","['favourite', 'one', 'message', 'whatsapp', 'overseas', 'number', 'weird', 'area', 'code', 'selling', 'heavy', 'exercise', 'equipment', 'somehow', 'think', 'canada', 'post', 'courier', 'coming', 'retrieve', 'behalf']",-0.35,Negative
"@user these rebates done make any sense to me. charge a tax, have people administer and collect, have people administer and send rebates, pay canada post to mail them out. it would be less expensive to get rid of the carbon tax, which would lower all fuel costs, lowering food costs","['rebate', 'done', 'make', 'sense', 'charge', 'tax', 'people', 'administer', 'collect', 'people', 'administer', 'send', 'rebate', 'pay', 'canada', 'post', 'mail', 'would', 'le', 'expensive', 'get', 'rid', 'carbon', 'tax', 'would', 'lower', 'fuel', 'cost', 'lowering', 'food', 'cost']",-0.5,Negative
"@user you're no american patriot and you can take your pathetic, fat arse back to canada post haste because... http","['are', 'american', 'patriot', 'take', 'pathetic', 'fat', 'are', 'back', 'canada', 'post', 'haste', '...']",-0.3333333333333333,Negative
"canada post investigating after toronto man alleges mail carrier forged late mother’s signature

http","['canada', 'post', 'investigating', 'toronto', 'man', 'alleges', 'mail', 'carrier', 'forged', 'late', 'mother', 'a', 'signature']",-0.3,Negative
"the amount of violence that has occurred in canada post-covid has just dumbfounded me. random stabbings, cops being murdered, courthouse being burned to the ground. this isn't my canada","['amount', 'violence', 'occurred', 'canada', 'post-covid', 'dumbfounded', 'random', 'stabbing', 'cop', 'murdered', 'courthouse', 'burned', 'ground', 'not', 'canada']",-0.55,Negative
every day i have more and more reasons to hate canada post,"['every', 'day', 'reason', 'hate', 'canada', 'post']",-0.8,Negative
"@user hey canada post, i’ve been waiting since this morning for my parcel to arrive when it said it was out for delivery and to expect it between 11am-3pm - which was long before the weather turned bad&amp; it’s now 8:31pm and my order is still not here. very disappointed","['hey', 'canada', 'post', 'a', 'waiting', 'since', 'morning', 'parcel', 'arrive', 'said', 'delivery', 'expect', '11am-3pm', 'long', 'weather', 'turned', 'bad', 'amp', 'a', '8:31pm', 'order', 'still', 'disappointed']",-0.5,Negative
"@user hello, for your security, a canada post account is required to sign up for text message updates. if you have received a text or call, please block the number and report it to your mobile provider. 

if you receive one again, you can protect yourself against these fake emails, 1/2","['hello', 'security', 'canada', 'post', 'account', 'required', 'sign', 'text', 'message', 'update', 'received', 'text', 'call', 'please', 'block', 'number', 'report', 'mobile', 'provider', 'receive', 'one', 'protect', 'fake', 'email', '1/2']",-0.5,Negative
"con of today: stupid amounts of pain because it’s like my body knows i’m fed up with this rehab and is just piling on. 😪

pro of today: canada post notified me that my second @user shirt is now in the country.","['con', 'today', 'stupid', 'amount', 'pain', 'a', 'like', 'body', 'know', 'a', 'fed', 'rehab', 'piling', 'a', 'pro', 'today', 'canada', 'post', 'notified', 'second', 'shirt', 'country']",-0.39999999999999997,Negative
@user @user i see it but i wonder when it will arrive. canadapost is very slow.,"['see', 'wonder', 'arrive', 'canadapost', 'slow']",-0.30000000000000004,Negative
"maybe i'll go park my bike blocking the entrance to my local canada post depot, and as the line of angry postal drivers grows, i'll offer them all a number they can call to report me.

my wife: ""you're incident #234, no he's not moving, go fuck yourself!""","['maybe', 'all', 'go', 'park', 'bike', 'blocking', 'entrance', 'local', 'canada', 'post', 'depot', 'line', 'angry', 'postal', 'driver', 'grows', 'all', 'offer', 'number', 'call', 'report', 'wife', 'gt', 'are', 'incident', '234', 'is', 'moving', 'go', 'fuck', 'gt']",-0.3,Negative
"frustrated with #canadapost again! i have a box on the way to naujaat, nunavut that my friend is waiting for. it's been sitting in winnipeg since the wee hours of march 23.  her family is waiting patiently. they always pick up parcels as soon as possible. it needs to get on a ✈️","['frustrated', 'canadapost', 'box', 'way', 'naujaat', 'nunavut', 'friend', 'waiting', 'is', 'sitting', 'winnipeg', 'since', 'wee', 'hour', 'march', '23.', 'family', 'waiting', 'patiently', 'always', 'pick', 'parcel', 'soon', 'possible', 'need', 'get', 'gt']",-0.35,Negative
"a toronto man alleges a canada post employee forged his late mother’s signature to deliver a registered letter.

read: http","['toronto', 'man', 'alleges', 'canada', 'post', 'employee', 'forged', 'late', 'mother', 'a', 'signature', 'deliver', 'registered', 'letter', 'read']",-0.3,Negative
"random: there is a lot of corruption going on in the canada post system. it is basically an open secret among post service workers ( how do i know? i just do, duh)","['random', 'lot', 'corruption', 'going', 'canada', 'post', 'system', 'basically', 'open', 'secret', 'among', 'post', 'service', 'worker', 'know', 'duh']",-0.3,Negative
canada post investigating after toronto man alleges mail carrier forged late mother’s signature - citynews toronto http,"['canada', 'post', 'investigating', 'toronto', 'man', 'alleges', 'mail', 'carrier', 'forged', 'late', 'mother', 'a', 'signature', 'citynews', 'toronto']",-0.3,Negative
a toronto man alleges a canada post employee forged his late mother’s signature to deliver a registered letter. @user looks into the incident. http,"['toronto', 'man', 'alleges', 'canada', 'post', 'employee', 'forged', 'late', 'mother', 'a', 'signature', 'deliver', 'registered', 'letter', 'look', 'incident']",-0.3,Negative
"picking up a parcel from canada post and then i’m off to do some cutting , maybe a little sewing before i’m allowed to play some more games today 😅 http","['picking', 'parcel', 'canada', 'post', 'a', 'cutting', 'maybe', 'little', 'sewing', 'a', 'allowed', 'play', 'game', 'today', 'a']",-0.3958333333333333,Negative
"toronto resident says canada post carrier forged signature on delivery
⁦@user⁩, forgery is illegal. period. if employees do not perform their job or do not perform it within the law, they must be held accountable.  http","['toronto', 'resident', 'say', 'canada', 'post', 'carrier', 'forged', 'signature', 'delivery', 'a', 'forgery', 'illegal', 'period', 'employee', 'perform', 'job', 'perform', 'within', 'law', 'must', 'held', 'accountable']",-0.5,Negative
@user forging signatures is illegal. it's time to dismiss some of your mail carriers. charges must be laid. if canada post cannot be trust with canadians mail it time to put yourselves our to pasture and let someone trustworthy take over.,"['forging', 'signature', 'illegal', 'is', 'time', 'dismiss', 'mail', 'carrier', 'charge', 'must', 'laid', 'canada', 'post', 'trust', 'canadian', 'mail', 'time', 'put', 'pasture', 'let', 'someone', 'trustworthy', 'take']",-0.5,Negative
canada post disappointed me today. 😒,"['canada', 'post', 'disappointed', 'today', 'a']",-0.75,Negative
canada post keeping my package hostage is very very very crazy to me. http,"['canada', 'post', 'keeping', 'package', 'hostage', 'crazy']",-0.6,Negative
@user when i shipped your parx shirt it was pricing28 canada post is just dumb i think,"['shipped', 'part', 'shirt', 'pricing', 'canada', 'post', 'dumb', 'think']",-0.375,Negative
"@user @user i had this happen once, the package arrived a few days late because it was thru a 3rd party vender.  turned out to be sent via canada post.","['happen', 'package', 'arrived', 'day', 'late', 'thru', 'rd', 'party', 'gender', 'turned', 'sent', 'via', 'canada', 'post']",-0.3,Negative
"@user @user secondary benefit, like the city blitzing, ticketing and towing canada post vans.","['secondary', 'benefit', 'like', 'city', 'biting', 'ticketing', 'towing', 'canada', 'post', 'van']",-0.3,Negative
canada post i hope you shut down literally the worst company ever,"['canada', 'post', 'hope', 'shut', 'literally', 'worst', 'company', 'ever']",-1.0,Negative
"@user no common culture in canada. post national state, i’m told. #liar","['common', 'culture', 'canada', 'post', 'national', 'state', 'a', 'told', 'liar']",-0.3,Negative
never using canada post fuck canada post again,"['never', 'using', 'canada', 'post', 'fuck', 'canada', 'post']",-0.4,Negative
"one of my packages that i ordered was supposed to be sent intelcom, but ended up coming canada post after being a week late.","['one', 'package', 'ordered', 'supposed', 'sent', 'intelcom', 'ended', 'coming', 'canada', 'post', 'week', 'late']",-0.3,Negative
@user i called canada post and had all junk mail cancelled. when you work away for 2 weeks a month it gets ridiculous.,"['called', 'canada', 'post', 'junk', 'mail', 'cancelled', 'work', 'away', 'a', 'week', 'month', 'get', 'ridiculous']",-0.3333333333333333,Negative
canada post has to be the worst company do to deliveries. they’re definitely up there with ups 🙄😒,"['canada', 'post', 'worst', 'company', 'delivery', 'a', 'definitely', 'ups', 'gt']",-0.5,Negative
"@user @user maybe the cleanest but will still remain the worst delivery company in canada.
seriously, everytime canada post delivered my amazon packages it was always delayed. 
would pay extra to not have them as the delivery company","['maybe', 'clearest', 'still', 'remain', 'worst', 'delivery', 'company', 'canada', 'seriously', 'overtime', 'canada', 'post', 'delivered', 'amazon', 'package', 'always', 'delayed', 'would', 'pay', 'extra', 'delivery', 'company']",-0.4444444444444444,Negative
"absolutely absurd, i will never use canada post again. it is your responsibility to ensure that the package reaches the customer. moreover, agents and supervisors keep saying that we are investigating, but i have yet to receive any results from that investigation.","['absolutely', 'absurd', 'never', 'use', 'canada', 'post', 'responsibility', 'ensure', 'package', 'reach', 'customer', 'moreover', 'agent', 'supervisor', 'keep', 'saying', 'investigating', 'yet', 'receive', 'result', 'investigation']",-0.5,Negative
"1, 111 wellesley st e, odsp 40 people. 

2,  canada post 8 truckers, brain said 100, and end 800.

3, toronto hydro 100 and end 800.

4, odsp 100, and end 800.

5, canada revenue agency, 100 and end 800.

the wwi and the wwii evil terror war criminals, end from remote farmer??? http","['a', '111', 'wellesley', 'st', 'e', 'dsp', 'gt', 'people', 'a', 'canada', 'post', 'a', 'tracker', 'brain', 'said', '100', 'end', '800', 'a', 'toronto', 'hydro', '100', 'end', '800', 'a', 'dsp', '100', 'end', '800', 'a', 'canada', 'revenue', 'agency', '100', 'end', '800.', 'wwi', 'wwii', 'evil', 'terror', 'war', 'criminal', 'end', 'remote', 'farmer']",-0.5,Negative
@user @user canada post is the worst in the developed world. our xmas cards to europe took until late feb to get there. sent them late nov.,"['canada', 'post', 'worst', 'developed', 'world', 'mas', 'card', 'europe', 'took', 'late', 'feb', 'get', 'sent', 'late', 'nov']",-0.375,Negative
facebook marketplace is insane like why would i want a canada post office or a 40 lb bag of carrots or a ttc bus?,"['facebook', 'marketplace', 'insane', 'like', 'would', 'want', 'canada', 'post', 'office', 'gt', 'lb', 'bag', 'carrot', 'ttc', 'bus']",-1.0,Negative
@user why it is so hard or practically impossible to talk with a representative about a tracking number instead of your stupid automated system ?? my parcel got transferred to canada post and it's impossible for me to track it now ...,"['hard', 'practically', 'impossible', 'talk', 'representative', 'tracking', 'number', 'instead', 'stupid', 'automated', 'system', 'parcel', 'got', 'transferred', 'canada', 'post', 'is', 'impossible', 'track', '...']",-0.60625,Negative
is there anything more useless than a canada post tracking number? i'd rather them just stop providing them and admit that they're too fucking stupid to figure out the technology.,"['anything', 'useless', 'canada', 'post', 'tracking', 'number', 'id', 'rather', 'stop', 'providing', 'admit', 'are', 'fucking', 'stupid', 'figure', 'technology']",-0.6499999999999999,Negative
any updates on my parcel ? it's very frustrating. i enquired with canada post and they say parcel hasn't reached canada yet . tracking id not updated.  where is my parcel ? @user @user @user,"['update', 'parcel', 'is', 'frustrating', 'inquired', 'canada', 'post', 'say', 'parcel', 'not', 'reached', 'canada', 'yet', 'tracking', 'id', 'updated', 'parcel']",-0.4,Negative
"i had a really bad experience with amazon. ordered sofa worth pricing700, amazon a to z claim dept says it was delivered via canada post , however i never received it. when i use tracking number provided by canada post, it shows it got delivered to wrong address. http","['really', 'bad', 'experience', 'amazon', 'ordered', 'sofa', 'worth', 'pricing700', 'amazon', 'z', 'claim', 'dept', 'say', 'delivered', 'via', 'canada', 'post', 'however', 'never', 'received', 'use', 'tracking', 'number', 'provided', 'canada', 'post', 'show', 'got', 'delivered', 'wrong', 'address']",-0.3,Negative
@user this process does not address your substandard service!! canada post needs privatising immediately. maybe then it’d be held accountable for its poor service/functioning.,"['process', 'address', 'substandard', 'service', 'canada', 'post', 'need', 'privatising', 'immediately', 'maybe', 'a', 'held', 'accountable', 'poor', 'service/functioning']",-0.4,Negative
i seriously fucking hate canada post so much man.,"['seriously', 'fucking', 'hate', 'canada', 'post', 'much', 'man']",-0.30000000000000004,Negative
@user canada post delivering chicken now looool,"['canada', 'post', 'delivering', 'chicken', 'looool']",-0.6,Negative
"@user @user thanks for sharing your profile and job, this has been reported to canada post, let's see how they deal with an employee spreading hate online","['thanks', 'sharing', 'profile', 'job', 'reported', 'canada', 'post', 'let', 'is', 'see', 'deal', 'employee', 'spreading', 'hate', 'online']",-0.30000000000000004,Negative
"@user @user we brought our own canada post account in. we have the same rates. but side notes, the shopify plus discounts are pretty insane by themselves.","['brought', 'canada', 'post', 'account', 'rate', 'side', 'note', 'spotify', 'plus', 'discount', 'pretty', 'insane']",-0.375,Negative
@user there is no signs that says no http there for people park there making impossible for us senior to get mail.i don’t see canada post installing no parking signs.thats a city job.,"['sign', 'say', 'people', 'park', 'making', 'impossible', 'u', 'senior', 'get', 'mail', 'a', 'see', 'canada', 'post', 'installing', 'parking', 'signs.thats', 'city', 'job']",-0.6666666666666666,Negative
"@user @user i don't think you can buy and send guns online in canada -- if nothing else, canada post border security would catch it.  don't be so glib about something  sooo serious.","['not', 'think', 'buy', 'send', 'gun', 'online', 'canada', 'gt', 'nothing', 'else', 'canada', 'post', 'border', 'security', 'would', 'catch', 'not', 'lib', 'something', 'soon', 'serious']",-0.3333333333333333,Negative
@user order placed! hope it gets to toronto without any dings or dents on the case. canada post can sometimes be careless with packages,"['order', 'placed', 'hope', 'get', 'toronto', 'without', 'ding', 'dent', 'case', 'canada', 'post', 'sometimes', 'careless', 'package']",-0.5,Negative
@user we're sorry to hear about the poor delivery experience. have you contacted canada post regarding this? you'll find their contact information here: http  -cora,"['are', 'sorry', 'hear', 'poor', 'delivery', 'experience', 'contacted', 'canada', 'post', 'regarding', 'all', 'find', 'contact', 'information', 'score']",-0.45,Negative
canada post is holding it hostage sad,"['canada', 'post', 'holding', 'hostage', 'sad']",-0.5,Negative
"have to admire the speed at which the @user/@user works.

only got this today. of course, it being a bill, i incurred a late fee 🙄 http","['admire', 'speed', 'work', 'got', 'today', 'course', 'bill', 'incurred', 'late', 'fee', 'a']",-0.3,Negative
"@user or purolator (same thing, canada post owns them). the number of times i've seen them post an ""unable to deliver"" notice on my building door without even taking the parcel off the truck.","['purolator', 'thing', 'canada', 'post', 'owns', 'number', 'time', 've', 'seen', 'post', 'gt', 'unable', 'deliver', 'gt', 'notice', 'building', 'door', 'without', 'even', 'taking', 'parcel', 'truck']",-0.5,Negative
my bad omens merch is in my town which means i can pick it up tomorrow bc canada post is terrible with delivery,"['bad', 'omen', 'march', 'town', 'mean', 'pick', 'tomorrow', 'bc', 'canada', 'post', 'terrible', 'delivery']",-0.6708333333333333,Negative
@user @user @user we'll have to wait to see who objects to bill s-256 that will make it at least a little bit easier for canada post to intercept illegal drugs,"['all', 'wait', 'see', 'object', 'bill', 's-256', 'make', 'least', 'little', 'bit', 'easier', 'canada', 'post', 'intercept', 'illegal', 'drug']",-0.32916666666666666,Negative
"just at canadapost (which is in a sdm) when the postal clerk sniffles and says, “oh, i really don’t want to be sick again...”

me: “oh, are you not feeling well?”

clerk: “i feel really weird. like i’m coming down with something. ugh!”

if you have to work while sick, mask","['canadapost', 'sum', 'postal', 'clerk', 'sniff', 'say', 'a', 'oh', 'really', 'a', 'want', 'sick', '...', 'a', 'a', 'oh', 'feeling', 'well', 'a', 'clerk', 'a', 'feel', 'really', 'weird', 'like', 'a', 'coming', 'something', 'gh', 'a', 'work', 'sick', 'mask']",-0.43214285714285716,Negative
fuck u canada post for fucking up my date with granny’s gran daughter,"['fuck', 'u', 'canada', 'post', 'fucking', 'date', 'gray', 'a', 'gran', 'daughter']",-0.5,Negative
"me: *gets email from canada post giving me a tracking number*
me: *thinking* but what is it for?? where is it coming from?? i am the confused.
tracking number: *still hasn’t updated so i have no clue*

the suspense is killing me","['get', 'email', 'canada', 'post', 'giving', 'tracking', 'number', 'thinking', 'coming', 'confused', 'tracking', 'number', 'still', 'a', 'updated', 'clue', 'suspense', 'killing']",-0.4,Negative
please help me get canada post's attention: our complex is not getting mail all the time an... http,"['please', 'help', 'get', 'canada', 'post', 'is', 'attention', 'complex', 'getting', 'mail', 'time', '...']",-0.3,Negative
@user @user how come you idiots at canada post put a false message to me &amp; amazon you attempted a delivery when you do not attempt delivery &amp; put item right in the post office? you are liars also should stop false statements. leave at door stupid,"['come', 'idiot', 'canada', 'post', 'put', 'false', 'message', 'amp', 'amazon', 'attempted', 'delivery', 'attempt', 'delivery', 'amp', 'put', 'item', 'right', 'post', 'office', 'liar', 'also', 'stop', 'false', 'statement', 'leave', 'door', 'stupid']",-0.4228571428571429,Negative
this garbage is being delivered by @user @user not only are we sending hate speech out to our communities but we are expecting out lgbtq+and allies who work for canada post to deliver it. http,"['garbage', 'delivered', 'sending', 'hate', 'speech', 'community', 'expecting', 'lgbtq+and', 'ally', 'work', 'canada', 'post', 'deliver']",-0.8,Negative
"@user @user  yeah, so that’s  not the case!! i checked my post box and it isn’t there! i see #canadapost continues with its substandard service!! #fail #substandard #poorcustomerservice http","['yeah', 'a', 'case', 'checked', 'post', 'box', 'a', 'see', 'canadapost', 'continues', 'substandard', 'service', 'fail', 'substandard', 'poorcustomerservice']",-0.5,Negative
@user it's been 7 yrs not a single canada post mail man deliver my parcel at home. today we are 7 ppl in home but he left the pick up notice. this so pathetic,"['is', 'a', 'yr', 'single', 'canada', 'post', 'mail', 'man', 'deliver', 'parcel', 'home', 'today', 'a', 'ppl', 'home', 'left', 'pick', 'notice', 'pathetic']",-0.35714285714285715,Negative
"@user @user canada post complains about the corporation bleeding money but also gifts it's 20+ executive vp's with millionpricing in performance bonuses. 

does the public get outraged? 

only when the non-bonused employees fight for improved health and safety. how dare they...","['canada', 'post', 'complains', 'corporation', 'bleeding', 'money', 'also', 'gift', 'is', '20+', 'executive', 'vp', 'is', 'millionpricing', 'performance', 'bonus', 'public', 'get', 'outraged', 'non-bonused', 'employee', 'fight', 'improved', 'health', 'safety', 'dare', '...']",-0.45,Negative
"i have to step out again bc canada post hates me, apparently… &amp; i’m having to make a 2nd trip out to pick up my amazon pkgs b4 the po closes at 6 (yes i’m announcing it bc i’m anticipating issues b/c everyone’s been giving me the evil eye the whole day—as my intuition notes http","['step', 'bc', 'canada', 'post', 'hate', 'apparently', 'amp', 'a', 'make', 'and', 'trip', 'pick', 'amazon', 'pigs', 'by', 'po', 'close', 'a', 'yes', 'a', 'announcing', 'bc', 'a', 'anticipating', 'issue', 'bc', 'everyone', 'a', 'giving', 'evil', 'eye', 'whole', 'days', 'intuition', 'note']",-0.3875,Negative
@user @user canada post is delaying most things this week. it's very frustrating!,"['canada', 'post', 'delaying', 'thing', 'week', 'is', 'frustrating']",-0.4,Negative
"reminder, in canada post secondary education is not a requirement to be a police officer.","['reminder', 'canada', 'post', 'secondary', 'education', 'requirement', 'police', 'officer']",-0.3,Negative
man i hate ordering shit online. fucking canada post be trash asf.,"['man', 'hate', 'ordering', 'shit', 'online', 'fucking', 'canada', 'post', 'trash', 'asf']",-0.5333333333333333,Negative
"picton canada post is a trippy place. i walk in there and think the bitches want me to literally die a slow, painful death and leave with lunch plans with them for next week","['piston', 'canada', 'post', 'trip', 'place', 'walk', 'think', 'bitch', 'want', 'literally', 'die', 'slow', 'painful', 'death', 'leave', 'lunch', 'plan', 'next', 'week']",-0.3333333333333333,Negative
i’m about to give it to canada post i’m so sick of them!!!,"['a', 'give', 'canada', 'post', 'a', 'sick']",-0.7142857142857143,Negative
"@user @user and while they’re at it, perhaps someone can lobby canada post to eliminate the trial copies of the epoch times that randomly in my mailbox…","['a', 'perhaps', 'someone', 'lobby', 'canada', 'post', 'eliminate', 'trial', 'copy', 'epoch', 'time', 'randomly', 'mailbox…']",-0.5,Negative
"@user thank you sir, hoping to pick up my allure box after work, and rip late tonight. legends is in the mail so maybe another 2yr wait depending on canada post 😝 on that one","['thank', 'sir', 'hoping', 'pick', 'allude', 'box', 'work', 'rip', 'late', 'tonight', 'legend', 'mail', 'maybe', 'another', 'yr', 'wait', 'depending', 'canada', 'post', 'a', 'one']",-0.3,Negative
"@user @user @user @user @user @user yes, postage is too expensive. however, i haven’t seen any other businesses complaining.  maybe try checking with other businesses and see if they can provide some helpful advice. or if they are having the same problem as you, form a group and then the media might do a story.","['yes', 'postage', 'expensive', 'however', 'a', 'seen', 'business', 'complaining', 'maybe', 'try', 'checking', 'business', 'see', 'provide', 'helpful', 'advice', 'problem', 'form', 'group', 'medium', 'might', 'story']",-0.5,Negative
@user @user @user @user @user @user that is absolutely disgusting,"['absolutely', 'disgusting']",-1.0,Negative
@user @user try canada post! it’s less expensive and delivers to every address in canada!,"['try', 'canada', 'post', 'a', 'le', 'expensive', 'delivers', 'every', 'address', 'canada']",-0.5,Negative
"@user @user i used to sell stuff on ebay, but when it came down to postage costing so much and being so more expensive than the item being sold, to the point where sometimes it cost me money to sell something, then i stopped selling.","['used', 'sell', 'stuff', 'ebay', 'came', 'postage', 'costing', 'much', 'expensive', 'item', 'sold', 'point', 'sometimes', 'cost', 'money', 'sell', 'something', 'stopped', 'selling']",-0.5,Negative
@user @user @user @user @user @user preach!!!!! @user  is the absolute worst. 100% the worst.,"['preach', 'absolute', 'worst', '100', 'worst']",-0.6,Negative
"canada post is so annoying, how do you idiots lose a package that you apparently delivered 💀","['canada', 'post', 'annoying', 'idiot', 'lose', 'package', 'apparently', 'delivered', 'a']",-0.5166666666666667,Negative
"canada post would never do me like this, why are we letting all our mail be handled by these useless private courier companies who don’t deliver the fucking mail","['canada', 'post', 'would', 'never', 'like', 'letting', 'mail', 'handled', 'useless', 'private', 'courier', 'company', 'a', 'deliver', 'fucking', 'mail']",-0.3666666666666667,Negative
"the amount of unnecessary, bullshit drama @user is about to inflict on #iqaluit residents over this is going to be fucking depressing to behold. http","['amount', 'unnecessary', 'bullshit', 'drama', 'inflict', 'iqaluit', 'resident', 'going', 'fucking', 'depressing', 'behold']",-0.5,Negative
canada post's stupid fucking chat ai is down too so it just keeps telling me to come back later now i'm mad,"['canada', 'post', 'is', 'stupid', 'fucking', 'chat', 'ai', 'keep', 'telling', 'come', 'back', 'later', 'm', 'mad']",-0.40499999999999997,Negative
@user @user @user @user we sent that on 24th february. that's not bad going for australia post and canada post.😹,"['sent', 'with', 'february', 'is', 'bad', 'going', 'australia', 'post', 'canada', 'post']",-0.6999999999999998,Negative
@user seems i get a false story from canada post about the parcel saying it is out for delivery when the scan show it is still in montreal and the parcel is destine for the uk,"['seems', 'get', 'false', 'story', 'canada', 'post', 'parcel', 'saying', 'delivery', 'scan', 'show', 'still', 'montreal', 'parcel', 'destined', 'uk']",-0.4000000000000001,Negative
"how is canada post seriously just such a terrible,  useless service? 

""we delivered your package!"" ""ok, well i didn't get a key to the parcel locker... can you please have someone check on that?"" ""uhhh... no, sorry""","['canada', 'post', 'seriously', 'terrible', 'useless', 'service', 'gt', 'delivered', 'package', 'gt', 'gt', 'ok', 'well', 'not', 'get', 'key', 'parcel', 'locker', '...', 'please', 'someone', 'check', 'gt', 'gt', 'hhh', '...', 'sorry', 'gt']",-0.3,Negative
@user canada post lost my fish confused hopefully they'll find it by march 8 like they said,"['canada', 'post', 'lost', 'fish', 'confused', 'hopefully', 'all', 'find', 'march', 'a', 'like', 'said']",-0.4,Negative
sat in an accident for two hours and then canada post lied about where my weed is at i will fucking find u,"['sat', 'accident', 'two', 'hour', 'canada', 'post', 'lied', 'weed', 'fucking', 'find', 'u']",-0.6,Negative
@user the canada post slip 😭😭 i hate the duties so much,"['canada', 'post', 'slip', 'gt', 'hate', 'duty', 'much']",-0.30000000000000004,Negative
