content,tokenized_content,sentiment,sentiment_type
@user @user @user @user @user so pathetic,['pathetic'],-1.0,Negative
@user i hate canada post. i will pay more for fedex or ups to deliver anyday,"['hate', 'canada', 'post', 'pay', 'index', 'ups', 'deliver', 'anyway']",-0.8,Negative
"@user @user canada post isn't bad, but ups is insane!","['canada', 'post', 'not', 'bad', 'ups', 'insane']",-0.32500000000000007,Negative
buys gift online for nephew. gets ups notification of customs/brokerage charges. did not expect to see the cost is 2/3 the cost of said item. i got it knocked down but seriously this is ridiculous. wtf @user,"['buy', 'gift', 'online', 'nephew', 'get', 'ups', 'notification', 'customs/brokerage', 'charge', 'expect', 'see', 'cost', '2/3', 'cost', 'said', 'item', 'got', 'knocked', 'seriously', 'ridiculous', 'wtf']",-0.41666666666666663,Negative
@user it’s extra frustrating cuz he did 3 quarantines just to visit me in canada with the phone calls and the virtual testing &amp; pick ups to see me when the border finally opened. we never got sick or say anyone else. now everyone is sick. i’m scared for everyone i know w small kids,"['a', 'extra', 'frustrating', 'cup', 'a', 'quarantine', 'visit', 'canada', 'phone', 'call', 'virtual', 'testing', 'amp', 'pick', 'ups', 'see', 'border', 'finally', 'opened', 'never', 'got', 'sick', 'say', 'anyone', 'else', 'everyone', 'sick', 'a', 'scared', 'everyone', 'know', 'w', 'small', 'kid']",-0.3464285714285715,Negative
@user @user @user yep i've been getting emails when i ask for updates asking to be patient and they are looking into it. so far nothing has changed. i'm just being told to wait while they have my money. terrible service.,"['yep', 've', 'getting', 'email', 'ask', 'update', 'asking', 'patient', 'looking', 'far', 'nothing', 'changed', 'm', 'told', 'wait', 'money', 'terrible', 'service']",-0.45,Negative
"@user worst f*cking delivery company ever, i've never had any issues with fedex and canada post, i hope they close this dumb company, no one knows where the package is and they say attempted delivery when i was home all day! thanks for wasting my time.","['worst', 'f', 'king', 'delivery', 'company', 'ever', 've', 'never', 'issue', 'index', 'canada', 'post', 'hope', 'close', 'dumb', 'company', 'one', 'know', 'package', 'say', 'attempted', 'delivery', 'home', 'day', 'thanks', 'wasting', 'time']",-0.39166666666666666,Negative
"@user getting these daily. and emails that are supposedly from canada post, fedex, ups (except their logo says ips), and other random ""delivery"" services. so annoying!! especially this time of year when doing lots of online shopping!","['getting', 'daily', 'email', 'supposedly', 'canada', 'post', 'index', 'ups', 'except', 'logo', 'say', 'ip', 'random', 'gt', 'delivery', 'gt', 'service', 'annoying', 'especially', 'time', 'year', 'lot', 'online', 'shopping']",-0.325,Negative
@user how are you still in business!  closed on the weekend?  need to pay bill but your system has the total run around!  brutal!!!!!,"['still', 'business', 'closed', 'weekend', 'need', 'pay', 'bill', 'system', 'total', 'run', 'around', 'brutal']",-0.325,Negative
@user email shows you delivered a package. but my cameras show no one came to my house. how do we rectify this?my guess driver delivered to wrong address…,"['email', 'show', 'delivered', 'package', 'camera', 'show', 'one', 'came', 'house', 'rectify', 'guess', 'driver', 'delivered', 'wrong', 'address']",-0.5,Negative
"@user @user @user i just self clear, and they hate that because they make more from clearing than from doing their damn jobs. hate ups.","['self', 'clear', 'hate', 'make', 'clearing', 'damn', 'job', 'hate', 'ups']",-0.5,Negative
"@user thank you for holding the corrupt and completely incompetent liberals to task for their lies, scandals, deceit, cover ups, censorship #liberalcensorship #canada #trudeautyranny #trudeaudictatorship #trudeaymustgo #bc #vancouver #toronto #ontario #montreal #quebec #poec #cdnpoli","['thank', 'holding', 'corrupt', 'completely', 'incompetent', 'liberal', 'task', 'lie', 'scandal', 'deceit', 'cover', 'ups', 'censorship', 'liberalcensorship', 'canada', 'trudeautyranny', 'trudeaudictatorship', 'trudeaymustgo', 'bc', 'vancouver', 'toronto', 'ontario', 'montreal', 'quebec', 'poet', 'cdnpoli']",-0.425,Negative
"@user @user
why am i being charged pricing23.35 in processing costs, on
pricing2.21 in hst?!?!?!?!?!

this feels criminal, and moving me towards not ever using your services again. http","['charged', 'pricing23.35', 'processing', 'cost', 'pricing2.21', 'hst', 'feel', 'criminal', 'moving', 'towards', 'ever', 'using', 'service']",-0.4,Negative
"@user something is horrible wrong with  crocs canada. one of my order shows delivered by ups but it was never delivered. i got the refund for that.however,my second order which was ordered around same time on nov 13th is still not processed.","['something', 'horrible', 'wrong', 'cross', 'canada', 'one', 'order', 'show', 'delivered', 'ups', 'never', 'delivered', 'got', 'refund', 'that.however', 'second', 'order', 'ordered', 'around', 'time', 'nov', 'with', 'still', 'processed']",-0.375,Negative
@user ups canada sucks for delivery having incompetent people working for them as they don’t pay attention to where they are delivering packages with wrong addresses and then saying they delivered it.. don’t use ups,"['ups', 'canada', 'suck', 'delivery', 'incompetent', 'people', 'working', 'a', 'pay', 'attention', 'delivering', 'package', 'wrong', 'address', 'saying', 'delivered', 'gt', 'a', 'use', 'ups']",-0.425,Negative
"@user @user @user oh my god, yes! i've had them both: not deliver my package *and* get me to pay a ridiculous brokerage fee on something that was covered by usmca.","['oh', 'god', 'yes', 've', 'deliver', 'package', 'get', 'pay', 'ridiculous', 'brokerage', 'fee', 'something', 'covered', 'usa']",-0.3333333333333333,Negative
really poor service by  @user @user. we have been home everyday and waiting for the ipad that was ordered from apple but they keep sending notifications and blatantly lying that no one was home to sign. we have a camera on our front door &amp; i can see if someone came or not! http,"['really', 'poor', 'service', 'home', 'everyday', 'waiting', 'ipad', 'ordered', 'apple', 'keep', 'sending', 'notification', 'blatantly', 'lying', 'one', 'home', 'sign', 'camera', 'front', 'door', 'amp', 'see', 'someone', 'came']",-0.3666666666666667,Negative
"@user @user @user same.

they emailed me a survey a couple days ago. bad idea. i gave them a piece of my mind, lemme tell you.","['emailed', 'survey', 'couple', 'day', 'ago', 'bad', 'idea', 'gave', 'piece', 'mind', 'lem', 'tell']",-0.6999999999999998,Negative
@user @user i had issues years ago with ups in the states. ended up writing the ceo with copies of letters from all companies i was boycotting using their services. it was massively inconvenient...but i ended up getting a response and a personal driver for my house.,"['issue', 'year', 'ago', 'ups', 'state', 'ended', 'writing', 'ceo', 'copy', 'letter', 'company', 'boycotting', 'using', 'service', 'massively', 'inconvenient', '...', 'ended', 'getting', 'response', 'personal', 'driver', 'house']",-0.3,Negative
"@user #sucks @user your services in southern quebec are horrible. if we complain, we get the gears. i am going to start requesting businesses i deal with specifically not use you as a carrier. i had two packages out for delivery today, but only received one...1/2","['suck', 'service', 'southern', 'quebec', 'horrible', 'complain', 'get', 'gear', 'going', 'start', 'requesting', 'business', 'deal', 'specifically', 'use', 'carrier', 'two', 'package', 'delivery', 'today', 'received', 'one', '...', '1/2']",-0.5,Negative
"@user @user @user is the worst. their ""customs clearance"" is practically an extortionate scam. 

i've had several occasions where i've not ordered things i want because the shipping option was ups.","['worst', 'gt', 'custom', 'clearance', 'gt', 'practically', 'extortionate', 'scam', 've', 'several', 'occasion', 've', 'ordered', 'thing', 'want', 'shipping', 'option', 'ups']",-0.5,Negative
@user @user ret’d an ipad via ups as per apple’s direction. they “lost” the pkg. no help from ups. absolutely useless. 10 days go by. dealt with local franchise owner. sorta helpful. finally called apple. had refund next day. i avoid ups like the plague. terrible customer service.,"['ret', 'a', 'ipad', 'via', 'ups', 'per', 'apple', 'a', 'direction', 'a', 'lost', 'a', 'pkg', 'help', 'ups', 'absolutely', 'useless', 'gt', 'day', 'go', 'dealt', 'local', 'franchise', 'owner', 'sorta', 'helpful', 'finally', 'called', 'apple', 'refund', 'next', 'day', 'avoid', 'ups', 'like', 'plague', 'terrible', 'customer', 'service']",-0.3,Negative
"@user your services in southern quebec are horrible.  if we complain, we get the gears.  i am going to start requesting businesses i deal with specifically not use you as a carrier.","['service', 'southern', 'quebec', 'horrible', 'complain', 'get', 'gear', 'going', 'start', 'requesting', 'business', 'deal', 'specifically', 'use', 'carrier']",-0.5,Negative
"oh canada 🤦

@user @user honestly, this is absolutely disgusting and you should be ashamed.

this is for a pricing60 item with pricing20 shipping from the usa. only pricing10.48 of this is actual duty fees. i thought no one could be worse than ups. http","['oh', 'canada', 'a', 'honestly', 'absolutely', 'disgusting', 'ashamed', 'pricing', 'item', 'pricing', 'shipping', 'usa', 'pricing10.48', 'actual', 'duty', 'fee', 'thought', 'one', 'could', 'worse', 'ups']",-0.4666666666666666,Negative
"@user @user i think it's a bot, which is even more disappointing.","['think', 'is', 'bot', 'even', 'disappointing']",-0.6,Negative
"@user @user omg. we've been dealing with a ups fuck up for over a week now with a supposed ""attempted delivery"" with a package now in an endless limbo. we've spoken to a csr every day about this with promises that it will be resolved and 0 action or movement. absolutely brutal.","['oh my god', 've', 'dealing', 'ups', 'fuck', 'week', 'supposed', 'gt', 'attempted', 'delivery', 'gt', 'package', 'endless', 'limbo', 've', 'spoken', 'csr', 'every', 'day', 'promise', 'resolved', 'a', 'action', 'movement', 'absolutely', 'brutal']",-0.325,Negative
@user i will never ever knowingly ship with you. worst service in the business. i’ll bet i don’t get this settled.,"['never', 'ever', 'knowingly', 'ship', 'worst', 'service', 'business', 'a', 'bet', 'a', 'get', 'settled']",-1.0,Negative
"the night time podcast - keep canada weird - nov 28, 2022 - two bad birds, two police f' ups, and a mall santa. http","['night', 'time', 'podcast', 'keep', 'canada', 'weird', 'nov', 'gt', '2022', 'two', 'bad', 'bird', 'two', 'police', 'f', 'ups', 'mall', 'santa']",-0.5999999999999999,Negative
"the night time podcast - keep canada weird - nov 28, 2022 - two bad birds, two police f' ups, and a mall santa. http","['night', 'time', 'podcast', 'keep', 'canada', 'weird', 'nov', 'gt', '2022', 'two', 'bad', 'bird', 'two', 'police', 'f', 'ups', 'mall', 'santa']",-0.5999999999999999,Negative
@user where is my pakage? 10+ business days and counting. your driver wrongly delivered and you can't find it #takeresponsability @user #upssucks @user @user @user @user @user,"['package', '10+', 'business', 'day', 'counting', 'driver', 'wrongly', 'delivered', 'ca', 'not', 'find', 'takeresponsability', 'upssucks']",-0.5,Negative
"keep canada weird!!! - nov 28, 2022

in this episode, your hosts discuss two bad birds, two police f*&amp;k ups, and a mall santa.

listen here:

http http","['keep', 'canada', 'weird', 'nov', 'gt', '2022', 'episode', 'host', 'discus', 'two', 'bad', 'bird', 'two', 'police', 'f', 'amp', 'k', 'ups', 'mall', 'santa', 'listen']",-0.5999999999999999,Negative
can´t believe how inefficient and bad your service is @user,"['cant', 'believe', 'inefficient', 'bad', 'service']",-0.6999999999999998,Negative
@user  worst service ever!,"['worst', 'service', 'ever']",-1.0,Negative
"@user no package for 2 days. keep getting end of day message. not true
#terrible #badservice #whereismypackage","['package', 'a', 'day', 'keep', 'getting', 'end', 'day', 'message', 'true', 'terrible', 'badservice', 'whereismypackage']",-0.325,Negative
@user @user @user i’m sorry.  some people just suck.,"['a', 'sorry', 'people', 'suck']",-0.5,Negative
"ups &amp; fedex making firearm registries for atf?!? http via @user 

when you see what bad government is doing to the citizens of china today, you are seeing what bad government in other nations are trying to do, to their citizens. including canada and the usa.","['ups', 'amp', 'index', 'making', 'firearm', 'registry', 'atf', 'via', 'see', 'bad', 'government', 'citizen', 'china', 'today', 'seeing', 'bad', 'government', 'nation', 'trying', 'citizen', 'including', 'canada', 'usa']",-0.6999999999999998,Negative
"every single time that i think no where in canada can be as bad as ontario, alberta one ups us! 🙄🤦🏽‍♀️","['every', 'single', 'time', 'think', 'canada', 'bad', 'ontario', 'alberta', 'one', 'ups', 'u', '🙄🤦🏽\u200d♀️']",-0.3857142857142856,Negative
"so apparently if you give @user a bad csat review, they will start spamming you on the hour while you are at work to ask why.
#badcustomerservice @user http","['apparently', 'give', 'bad', 'cat', 'review', 'start', 'spamming', 'hour', 'work', 'ask', 'badcustomerservice']",-0.3249999999999999,Negative
@user @user there are more that people fled california because of your fuck ups than people that moved to canada when trump became president,"['people', 'fled', 'california', 'fuck', 'ups', 'people', 'moved', 'canada', 'trump', 'became', 'president']",-0.4,Negative
"@user there was an election / poll in canada - a disgrace - where people voting for quebec to stay in canada were made to wait in 6 hour line ups, and intimitdated &amp; worse by sepratists.","['election', 'poll', 'canada', 'disgrace', 'people', 'voting', 'quebec', 'stay', 'canada', 'made', 'wait', 'a', 'hour', 'line', 'ups', 'intimidated', 'amp', 'worse', 'separatists']",-0.4,Negative
@user why the fuck am i paying 45pricing import prices for a fucking desk mat??? are you kidding me with this shit??,"['fuck', 'paying', 'pricing', 'import', 'price', 'fucking', 'desk', 'mat', 'kidding', 'shit']",-0.39999999999999997,Negative
"@user @user @user he's not making 35 bucks an hour at amazon... ups and canada post threw out their vax requirements i'm shocked that purolator is sticking to it, their funeral.","['is', 'making', 'gt', 'buck', 'hour', 'amazon', '...', 'ups', 'canada', 'post', 'threw', 'van', 'requirement', 'm', 'shocked', 'purolator', 'sticking', 'funeral']",-0.7,Negative
@user @user they are so bad.. frustrating and leading me to depression,"['bad', 'gt', 'frustrating', 'leading', 'depression']",-0.5499999999999999,Negative
@user @user @user @user @user pathetic,['pathetic'],-1.0,Negative
@user @user finalize a complaint against ups canada with consumer protection bureau canada. ups is providing stress to the customers!,"['finalize', 'complaint', 'ups', 'canada', 'consumer', 'protection', 'bureau', 'canada', 'ups', 'providing', 'stress', 'customer']",-0.3,Negative
@user @user worst company and they knew how bad they are doing with the customers. just make a dispute with your credit card company to get the refund instead of running behind them.,"['worst', 'company', 'knew', 'bad', 'customer', 'make', 'dispute', 'credit', 'card', 'company', 'get', 'refund', 'instead', 'running', 'behind']",-0.6999999999999998,Negative
@user @user @user same here. i hate ups. i don’t understand how they are operating in canada. i would advice you to make a complaint with the consumer protection bureau canada.,"['hate', 'ups', 'a', 'understand', 'operating', 'canada', 'would', 'advice', 'make', 'complaint', 'consumer', 'protection', 'bureau', 'canada']",-0.55,Negative
@user can anyone please respond to me. its very frustrating trying to reach you guys and my issue is not solved at all,"['anyone', 'please', 'respond', 'frustrating', 'trying', 'reach', 'guy', 'issue', 'solved']",-0.4,Negative
@user @user why is it so hard to do an address change! before my package gets on a truck for delivery?! why do i have to wait for them to go to the wrong house and i will never get my package!,"['hard', 'address', 'change', 'package', 'get', 'truck', 'delivery', 'wait', 'go', 'wrong', 'house', 'never', 'get', 'package']",-0.39583333333333337,Negative
"@user how do i make a complaint about a driver. he needs to be fired. he hasn’t delivered my package for a week, he lost packages","['make', 'complaint', 'driver', 'need', 'fired', 'a', 'delivered', 'package', 'week', 'lost', 'package']",-0.3,Negative
@user has the worst custom service ever. it’s been two weeks of calling daily to get an update on my package with no answers. it’s absolutely ridiculous,"['worst', 'custom', 'service', 'ever', 'a', 'two', 'week', 'calling', 'daily', 'get', 'update', 'package', 'answer', 'a', 'absolutely', 'ridiculous']",-0.4444444444444444,Negative
"hey @user - what is this nonsense about failed delivery attempts? i ordered something for our business on nov 15, and just logged in to check the status, only to find out the driver reported they were unable to collect duties. 1/","['hey', 'nonsense', 'failed', 'delivery', 'attempt', 'ordered', 'something', 'business', 'nov', 'gt', 'logged', 'check', 'status', 'find', 'driver', 'reported', 'unable', 'collect', 'duty', 'gt']",-0.5,Negative
football can be cruel most times… canada big ups,"['football', 'cruel', 'times', 'canada', 'big', 'ups']",-0.5,Negative
"@user @user @user should learn to take photos of the delivery, leave notices if unanswered doors not be careless and leave package anywhere and go like it’s a piece of trash! these items are valuable to the person who buys and waits for the delivery! very unprofessional","['learn', 'take', 'photo', 'delivery', 'leave', 'notice', 'unanswered', 'door', 'careless', 'leave', 'package', 'anywhere', 'go', 'like', 'a', 'piece', 'trash', 'item', 'valuable', 'person', 'buy', 'wait', 'delivery', 'unprofessional']",-0.3,Negative
@user @user @user very disappointed that a package can go missing that was never delivered it tell me that the drivers are irresponsible and they should be held accountable as they are the last to mishandle the package. but @user doesn’t do anything other than support this theft,"['disappointed', 'package', 'go', 'missing', 'never', 'delivered', 'tell', 'driver', 'irresponsible', 'held', 'accountable', 'last', 'mishandle', 'package', 'a', 'anything', 'support', 'theft']",-0.31666666666666665,Negative
@user i'm already discussing it with apple who has complained about your service and i'm suggesting another courier 'cause there's zero reason why you delivered to the store and not my address.,"['m', 'already', 'discussing', 'apple', 'complained', 'service', 'm', 'suggesting', 'another', 'courier', 'cause', 'is', 'zero', 'reason', 'delivered', 'store', 'address']",-0.3,Negative
"to ggst and sfv players in atlantic canada! 
sign ups for sfv and ggst are up! 
the scene has been exploding as of late so join up!
looking at you @user !","['gst', 'sv', 'player', 'atlantic', 'canada', 'sign', 'ups', 'sv', 'gst', 'scene', 'exploding', 'late', 'join', 'looking']",-0.3,Negative
@user you guys have to be the worst postal service of all time http,"['guy', 'worst', 'postal', 'service', 'time']",-1.0,Negative
"@user @user i'm so sick and tired of trudeau's lies and cover ups. the liberal government is toxic to canadians, to canada. trudeau should resign.","['m', 'sick', 'tired', 'trudeau', 'is', 'lie', 'cover', 'ups', 'liberal', 'government', 'toxic', 'canadian', 'canada', 'trudeau', 'resign']",-0.5571428571428572,Negative
@user @user @user @user you mean the biggest fuck ups in canada? those pipeline workers? nothing but a bunch of terry &amp; deaners. http,"['mean', 'biggest', 'fuck', 'ups', 'canada', 'pipeline', 'worker', 'nothing', 'bunch', 'terry', 'amp', 'dealers']",-0.35625,Negative
@user @user it's disappointing and annoying.  i needed that package as it has my stuff for my packaging. i tried to file a claim and it said i can't file one yet.,"['is', 'disappointing', 'annoying', 'needed', 'package', 'stuff', 'packaging', 'tried', 'file', 'claim', 'said', 'ca', 'not', 'file', 'one', 'yet']",-0.7,Negative
@user what does this mean? why is my package being scanned over and over and not moving? http,"['mean', 'package', 'scanned', 'moving']",-0.3125,Negative
omg the person signing the national anthem at the @user game made a few hick ups both usa and canada anthems did anyone else catch it @user @user,"['oh my god', 'person', 'signing', 'national', 'anthem', 'game', 'made', 'pick', 'ups', 'usa', 'canada', 'anthem', 'anyone', 'else', 'catch']",-0.4,Negative
"it's too bad amazon doesn't offer delivery services so that people can stop sending things via @user. they said no one was home, they didn't even bother to show up (let alone knock). they said come pick up at some random store. anyone surprised that the package isn't there?","['is', 'bad', 'amazon', 'not', 'offer', 'delivery', 'service', 'people', 'stop', 'sending', 'thing', 'via', 'said', 'one', 'home', 'not', 'even', 'bother', 'show', 'let', 'alone', 'knock', 'said', 'come', 'pick', 'random', 'store', 'anyone', 'surprised', 'package', 'not']",-0.36666666666666653,Negative
@user @user ups has disappointed once again! order says it’s been received but nothing at the front door or lobby! i live in building with buzz entry i was not buzzed. i also signed up for notify me and nothing there but some how my oder was delivered! where no one knows!,"['ups', 'disappointed', 'order', 'say', 'a', 'received', 'nothing', 'front', 'door', 'lobby', 'live', 'building', 'buzz', 'entry', 'buzzer', 'also', 'signed', 'notify', 'nothing', 'oder', 'delivered', 'one', 'know']",-0.3068181818181818,Negative
@user i am unable to track my package as there is no updates in the website.. can you please check it from your end.. its expected to be delivered two days before,"['unable', 'track', 'package', 'update', 'website', 'gt', 'please', 'check', 'end', 'gt', 'expected', 'delivered', 'two', 'day']",-0.3,Negative
how to avoid paying those ridiculous ups brokerage fees in canada http #sharingiscaring http,"['avoid', 'paying', 'ridiculous', 'ups', 'brokerage', 'fee', 'canada', 'sharingiscaring']",-0.3333333333333333,Negative
"@user one package of 2 was delivered. what does it mean when the driver tells me this package isn't on his truck.
1z5617f62014982761 http","['one', 'package', 'a', 'delivered', 'mean', 'driver', 'tell', 'package', 'not', 'truck', '1z5617f62014982761']",-0.3125,Negative
"@user @user we have supplies in canada. quit relying on foreign bodies, and selling canada out. you are the worst prime minister and you are weak, displaying it as xi made you look like a child in a grown ups game. #trudeaumustgonow","['supply', 'canada', 'quit', 'relying', 'foreign', 'body', 'selling', 'canada', 'worst', 'prime', 'minister', 'weak', 'displaying', 'xi', 'made', 'look', 'like', 'child', 'grown', 'ups', 'game', 'trudeaumustgonow']",-0.475,Negative
@user @user slow down champ… we use ups so their shipping cost is determined by distance and weight. you being in canada hikes up the price since it’s across the boarder. we will work on getting a 3rd party distributor in 2023 so shipping costs can go down for our overseas customers,"['slow', 'champ', 'use', 'ups', 'shipping', 'cost', 'determined', 'distance', 'weight', 'canada', 'hike', 'price', 'since', 'a', 'across', 'border', 'work', 'getting', 'rd', 'party', 'distributor', '2023', 'shipping', 'cost', 'go', 'overseas', 'customer']",-0.30000000000000004,Negative
@user @user ups is the worst courrier by far. terrible support and lack of basic service features,"['ups', 'worst', 'courier', 'far', 'terrible', 'support', 'lack', 'basic', 'service', 'feature']",-0.475,Negative
@user @user worst delivery service ever!...delivery status has not updated in 4days!!!!!,"['worst', 'delivery', 'service', 'ever', '...', 'delivery', 'status', 'updated', 'days']",-1.0,Negative
"@user that's just plain evil, wish everyone could just move to canada.

sure canada has it's ups and downs but come on we're not that cruel.

have some dignity people, stop killing each other.","['is', 'plain', 'evil', 'wish', 'everyone', 'could', 'move', 'canada', 'sure', 'canada', 'is', 'ups', 'down', 'come', 'are', 'cruel', 'dignity', 'people', 'stop', 'killing']",-0.37396825396825395,Negative
big ups to canada for having a bad euthanasia implementation so people can stop making up shit about the dutch system.,"['big', 'ups', 'canada', 'bad', 'euthanasia', 'implementation', 'people', 'stop', 'making', 'shit', 'dutch', 'system']",-0.3,Negative
@user my name is jagmeet and i helped make canada worse. please don't look at my screw ups.,"['name', 'jagmeet', 'helped', 'make', 'canada', 'worse', 'please', 'not', 'look', 'screw', 'ups']",-0.4,Negative
@user @user are any of you bike riders not miserable? is it your purpose in life to bully and online shame anyone driving?,"['bike', 'rider', 'miserable', 'purpose', 'life', 'bully', 'online', 'shame', 'anyone', 'driving']",-1.0,Negative
"@user @user while you're looking, can you show me the 'illegal truck parking lot'? i went there and it doesn't exist","['are', 'looking', 'show', 'illegal', 'truck', 'parking', 'lot', 'went', 'not', 'exist']",-0.5,Negative
"@user parcel was scanned nov 2nd in bc. to be shipped to regina sk. delivery was to be nov 7th. my  parcel is now sitting in lost and found in toronto. nov 11th.  no scans in toronto or updates on tracking site, just lies about being unable to contact us. crap service","['parcel', 'scanned', 'nov', 'and', 'bc', 'shipped', 'regina', 'sk', 'delivery', 'nov', 'th', 'parcel', 'sitting', 'lost', 'found', 'toronto', 'nov', 'with', 'scan', 'toronto', 'update', 'tracking', 'site', 'lie', 'unable', 'contact', 'u', 'crap', 'service']",-0.65,Negative
@user @user i can't stop recommending to every company i deal with the they drop ups and ups canada as a supplier. terrible company with equally terrible service. i have so many photos of damaged packages and so many stories of late or missing deliveries. the worst.,"['ca', 'not', 'stop', 'recommending', 'every', 'company', 'deal', 'drop', 'ups', 'ups', 'canada', 'supplier', 'terrible', 'company', 'equally', 'terrible', 'service', 'many', 'photo', 'damaged', 'package', 'many', 'story', 'late', 'missing', 'delivery', 'worst']",-0.35714285714285715,Negative
"@user @user @user @user @user if seeing @user whole story of a lie about an 'illegal truck parking lot' that doesn't exist and exposing the lie is considered angry, guess i'm angry. but, riding by to take pics to bully and shame people online seems more angry to me","['seeing', 'whole', 'story', 'lie', 'illegal', 'truck', 'parking', 'lot', 'not', 'exist', 'exposing', 'lie', 'considered', 'angry', 'guess', 'm', 'angry', 'riding', 'take', 'pic', 'bully', 'shame', 'people', 'online', 'seems', 'angry']",-0.36,Negative
@user @user @user @user @user @user @user if anything now i know if i want to press a fake news article all i have to do is snap a pic and tag @user,"['anything', 'know', 'want', 'press', 'fake', 'news', 'article', 'snap', 'pic', 'tag']",-0.5,Negative
@user @user @user @user @user @user @user jilted by an article that is completely fake news about an 'illegal truck parking lot' that doesn't exist? and bikers harassing people at work minding their business?,"['tilted', 'article', 'completely', 'fake', 'news', 'illegal', 'truck', 'parking', 'lot', 'not', 'exist', 'bikers', 'harassing', 'people', 'work', 'finding', 'business']",-0.5,Negative
@user @user @user @user @user woodfield? that ones fake! nothing happens on woodfield.,"['woodfield', 'one', 'fake', 'nothing', 'happens', 'woodfield']",-0.5,Negative
@user @user @user @user @user hey did @user show up to do the breaking news story? well if they came after 9:15am they must have seen the empty street and been shocked that the 'illegal truck parking lot' doesn't exist,"['hey', 'show', 'breaking', 'news', 'story', 'well', 'came', '9:15am', 'must', 'seen', 'empty', 'street', 'shocked', 'illegal', 'truck', 'parking', 'lot', 'not', 'exist']",-0.4333333333333333,Negative
"@user @user @user @user @user again, what does that have to do with the fake story about woodfield road?","['fake', 'story', 'woodfield', 'road']",-0.5,Negative
congratulations @user you guys made it! you guys messed up! scheduled a pickup for today and what does your idiot driver do? not even come! so now i’m using @user for shipping. screw you ups and your driver. ups: we “attempted but was unsuccessful” and it was outside,"['congratulations', 'guy', 'made', 'guy', 'messed', 'scheduled', 'pickup', 'today', 'idiot', 'driver', 'even', 'come', 'a', 'using', 'shipping', 'screw', 'ups', 'driver', 'ups', 'a', 'attempted', 'unsuccessful', 'a', 'outside']",-0.4,Negative
@user @user @user @user @user @user @user @user woodfield road at any other time of the day. where is this 'illegal truck parking lot' exactly? oh..it doesn't exist?? http,"['woodfield', 'road', 'time', 'day', 'illegal', 'truck', 'parking', 'lot', 'exactly', 'oh', 'gt', 'not', 'exist']",-0.3125,Negative
"@user @user @user @user @user @user @user @user at 8am when they're loading the trucks, then disappear for the other 23 hours of the day. seriously get a life.","['am', 'are', 'loading', 'truck', 'disappear', 'gt', 'hour', 'day', 'seriously', 'get', 'life']",-0.3333333333333333,Negative
"@user @user @user @user @user why blame ups? ups has been using this roads for years.
the city just randomly decided to put bike lanes on an industrial street.","['blame', 'ups', 'ups', 'using', 'road', 'year', 'city', 'randomly', 'decided', 'put', 'bike', 'lane', 'industrial', 'street']",-0.5,Negative
@user actually canada is broken.  not shocking we have a grade 7 failure and an arts student thinking they know they can be grown ups.,"['actually', 'canada', 'broken', 'shocking', 'grade', 'a', 'failure', 'art', 'student', 'thinking', 'know', 'grown', 'ups']",-0.42916666666666664,Negative
"@user it is insane for a multi billion dollar company like ups at how terrible they treat small businesses. on day 3 of trying to pay off an invoice we never received, and so far after 20+ people, nobody can tell me the same as the last person.","['insane', 'multi', 'billion', 'dollar', 'company', 'like', 'ups', 'terrible', 'treat', 'small', 'business', 'day', 'a', 'trying', 'pay', 'voice', 'never', 'received', 'far', '20+', 'people', 'nobody', 'tell', 'last', 'person']",-0.43,Negative
"@user @user @user @user @user @user ups is the worst deliver co for this, imo. regularly block the bike / bus lane on burrard downtown vancouver","['ups', 'worst', 'deliver', 'co', 'in my opinion', 'regularly', 'block', 'bike', 'bus', 'lane', 'bernard', 'downtown', 'vancouver']",-0.5,Negative
"ups canada is the worst!!!!!

rhys used ups to ship all his belongings home in april so he didn't have to put them on the plane. shipment was lost on april 26 at a ups distribution centre, and on may 2 they opened the investigation. finally august 22, they closed the","['ups', 'canada', 'worst', 'rays', 'used', 'ups', 'ship', 'belonging', 'home', 'april', 'not', 'put', 'plane', 'shipment', 'lost', 'april', 'gt', 'ups', 'distribution', 'centre', 'may', 'a', 'opened', 'investigation', 'finally', 'august', 'gt', 'closed']",-0.3666666666666667,Negative
"@user @user @user @user @user even without the flagrantly parked vans, this placement is terrible. that whole parking area will have cars loading and coming in and out of that lane all day. either the parking area must move or this lane shifted elsewhere. bad news.","['even', 'without', 'flagrant', 'parked', 'van', 'placement', 'terrible', 'whole', 'parking', 'area', 'car', 'loading', 'coming', 'lane', 'day', 'either', 'parking', 'area', 'must', 'move', 'lane', 'shifted', 'elsewhere', 'bad', 'news']",-0.5,Negative
".@user, why would you knowingly place vulnerable road user in danger? 

the painted bike lanes are not for your vehicles to be parked in!

who can we talk with to get this revolved at this location and across toronto?

cc: @user @user @user @user","['would', 'knowingly', 'place', 'vulnerable', 'road', 'danger', 'painted', 'bike', 'lane', 'vehicle', 'parked', 'talk', 'get', 'revolved', 'location', 'across', 'toronto', 'cc']",-0.5,Negative
