content,tokenized_content,sentiment,sentiment_type
@user @user so true thanks so much @user,"['true', 'thanks', 'much']",0.25,Neutral
@user @user this is a great news for international students. i used to just made enough from20hrs a week to pay rent and leftover food from the restaurant i worked at before.,"['great', 'news', 'international', 'student', 'used', 'made', 'enough', 'from20hrs', 'week', 'pay', 'rent', 'leftover', 'food', 'restaurant', 'worked']",0.26666666666666666,Neutral
"@user @user well done mr. minister. your policies have helped students meet their expenses and also help canada fight out shortage of workers. 
now please extend online studies for awaited study premit application outside canada for second semester as well untill you fight out backlogs.","['well', 'done', 'mr', 'minister', 'policy', 'helped', 'student', 'meet', 'expense', 'also', 'help', 'canada', 'fight', 'shortage', 'worker', 'please', 'extend', 'online', 'study', 'awaited', 'study', 'permit', 'application', 'outside', 'canada', 'second', 'semester', 'well', 'until', 'fight', 'backlog']",0.0,Neutral
@user @user please waive the unhcr refugee status requirement for afghans,"['please', 'waive', 'under', 'refugee', 'status', 'requirement', 'afghan']",0.0,Neutral
"canada ups biodiversity aid as brazil, others seek pricing100b from global north http","['canada', 'ups', 'biodiversity', 'aid', 'brazil', 'others', 'seek', 'pricing100b', 'global', 'north']",0.0,Neutral
@user @user i hope we can give positive comments as a pgwp holder whose visa expires in a month,"['hope', 'give', 'positive', 'comment', 'gwp', 'holder', 'whose', 'visa', 'expires', 'month']",0.22727272727272727,Neutral
@user @user job canadians only send home third world trash,"['job', 'canadian', 'send', 'home', 'third', 'world', 'trash']",0.0,Neutral
@user @user resume the draw lord fraser http,"['resume', 'draw', 'lord', 'fraser']",0.0,Neutral
@user @user suppressing canadian wages 👏👏👏,"['suppressing', 'canadian', 'wage', '👏👏👏']",0.0,Neutral
"@user @user more tax dollars for the most unethical, corrupt, divisive and incompetent libwrals to waste.","['tax', 'dollar', 'unethical', 'corrupt', 'divisive', 'incompetent', 'liberals', 'waste']",-0.35000000000000003,Negative
@user @user we have been waiting for a study permit for more than 8 months without income and the right to live in canada.  our children are deprived of education.  we are deprived of health facilities and banking services.  do you hear us?,"['waiting', 'study', 'permit', 'a', 'month', 'without', 'income', 'right', 'live', 'canada', 'child', 'deprived', 'education', 'deprived', 'health', 'facility', 'banking', 'service', 'hear', 'u']",0.21103896103896103,Neutral
@user @user please re-issue tr-to-pr for graduates who are contributing to economy and working hard.,"['please', 'reissue', 'tr-to-pr', 'graduate', 'contributing', 'economy', 'working', 'hard']",-0.2916666666666667,Neutral
@user @user actually it was 4x too in ab - it’s been a long time lol,"['actually', 'x', 'ab', 'a', 'long', 'time', 'laugh out loud']",0.11666666666666665,Neutral
"@user @user what a shame!it’s like a painting of the factory in victorian age,a perfect demonstration of the modern day slavery!ppl around u r students, but they r encouraged to work 40 hours a week to fill labor shortage!they came to study,being used as cheap labor,and u r the slave master!","['shame', 'a', 'like', 'painting', 'factory', 'victorian', 'age', 'perfect', 'demonstration', 'modern', 'day', 'slavery', 'ppl', 'around', 'u', 'r', 'student', 'r', 'encouraged', 'work', 'gt', 'hour', 'week', 'fill', 'labor', 'shortage', 'came', 'study', 'used', 'cheap', 'labor', 'u', 'r', 'slave', 'master']",0.5333333333333333,Postive
@user @user what about our parents who are on super visa? most of them are willing to work while their stay and pay their taxes. wouldn’t it help to support families in this inflation? do something please,"['parent', 'super', 'visa', 'willing', 'work', 'stay', 'pay', 'tax', 'a', 'help', 'support', 'family', 'inflation', 'something', 'please']",0.29166666666666663,Neutral
@user @user how do full time students work 40hrs/wk?,"['full', 'time', 'student', 'work', '40hrs/wk']",0.35,Postive
@user @user you are getting cheap labour. how does this experience help the applicants ee score ? do you even know the noc levels for these jobs ?http,"['getting', 'cheap', 'labour', 'experience', 'help', 'applicant', 'ee', 'score', 'even', 'know', 'noc', 'level', 'job']",0.4,Postive
@user @user honourable sir waiting for your kind response sir 🌹,"['honourable', 'sir', 'waiting', 'kind', 'response', 'sir', 'a']",0.6,Postive
@user @user the missing draw on dec 7 changed many people’s destiny. what if people have expiring statuses or  birthdays soon? we want a more consistent immigration policy that guarantee every candidate has fair chance. the arbitrary pause of ee draw is extremely unfair! give us update asap!,"['missing', 'draw', 'dec', 'a', 'changed', 'many', 'people', 'a', 'destiny', 'people', 'expiring', 'status', 'birthday', 'soon', 'want', 'consistent', 'immigration', 'policy', 'guarantee', 'every', 'candidate', 'fair', 'chance', 'arbitrary', 'pause', 'ee', 'draw', 'extremely', 'unfair', 'give', 'u', 'update', 'asap']",0.10833333333333332,Neutral
@user @user @user 4 times here in bc,"['a', 'time', 'bc']",0.0,Neutral
@user @user and international student told me that ircc is using them to fill labor gaps when needed and only thing they want is federal pathway. after working in ups they can apply pr,"['international', 'student', 'told', 'icc', 'using', 'fill', 'labor', 'gap', 'needed', 'thing', 'want', 'federal', 'pathway', 'working', 'ups', 'apply', 'pr']",0.0,Neutral
@user @user @user please sir ❤️,"['please', 'sir', 'gt']",0.0,Neutral
"@user @user as a previous international student, this makes me so happy!! ♥️ the fact that our tuition fees were 3x of a canadian student - 40/wk definitely makes a huge difference!","['previous', 'international', 'student', 'make', 'happy', 'gt', 'fact', 'tuition', 'fee', 'x', 'canadian', 'student', '40/wk', 'definitely', 'make', 'huge', 'difference']",0.2066666666666667,Neutral
@user @user extend the pgwp's  whose permits are expirinh in 2023.,"['extend', 'gwp', 'is', 'whose', 'permit', 'expiring', '2023']",0.0,Neutral
@user @user @user nope,['note'],0.0,Neutral
"fedex, canada post, and ups when it comes to unreliability http","['index', 'canada', 'post', 'ups', 'come', 'reliability']",0.0,Neutral
"@user @user not only do international students start from grassroot level , they are the real changemakers in canadian economy whom can be trusted for long lengths of time for contributing to society .","['international', 'student', 'start', 'grassroots', 'level', 'real', 'changemakers', 'canadian', 'economy', 'trusted', 'long', 'length', 'time', 'contributing', 'society']",0.05000000000000001,Neutral
@user @user but the international students need housing that we can’t build fast enough even for the people who are already here. is it sensible to bring students here to find that housing is too expensive that they end up working and not studying?!,"['international', 'student', 'need', 'housing', 'a', 'build', 'fast', 'enough', 'even', 'people', 'already', 'sensible', 'bring', 'student', 'find', 'housing', 'expensive', 'end', 'working', 'studying']",-0.075,Neutral
@user @user what about full time workers waiting for the draws and their application to be updated? what have you done? resume the draws!,"['full', 'time', 'worker', 'waiting', 'draw', 'application', 'updated', 'done', 'resume', 'draw']",0.35,Postive
"@user @user please extend the pgwp (post graduate work permits) for all international graduates whose permits are expiring in year 2023. we are also affected in covid times sir.
thank you! @user","['please', 'extend', 'gwp', 'post', 'graduate', 'work', 'permit', 'international', 'graduate', 'whose', 'permit', 'expiring', 'year', '2023.', 'also', 'affected', 'covid', 'time', 'sir', 'thank']",0.0,Neutral
@user @user extend wp or provide an option,"['extend', 'wp', 'provide', 'option']",0.0,Neutral
"as international students working at @user shared with me, the lifted cap on work hours from 20 to 40/wk has had a positive impact on their ability to support themselves financially while studying in canada. http","['international', 'student', 'working', 'shared', 'lifted', 'cap', 'work', 'hour', 'gt', '40/wk', 'positive', 'impact', 'ability', 'support', 'financially', 'studying', 'canada']",0.07575757575757576,Neutral
@user i just travelled to uk &amp; denmark where grown ups are allowed to buy  booze in most shops.  only canada thinks we need governments to protect us from ourselves.,"['travelled', 'uk', 'amp', 'denmark', 'grown', 'ups', 'allowed', 'buy', 'book', 'shop', 'canada', 'think', 'need', 'government', 'protect', 'u']",0.0,Neutral
"👆
the continued round ups by @user of #wildhorses should make you pause -
where do all the #horses go .@user ?

horse slaughter is not done in the us - so these animals are shipped off to mexico, canada.
the #meatindustry is mapricingpricingive.

a cow is a horse is a pig💔 http","['a', 'continued', 'round', 'ups', 'wildhorses', 'make', 'pause', 'horse', 'go', 'horse', 'slaughter', 'done', 'u', 'animal', 'shipped', 'mexico', 'canada', 'meatindustry', 'mapricingpricingive', 'cow', 'horse', 'pig']",-0.16666666666666669,Neutral
"@user i am  sorry you have a bad experience with one of our ups employees. please dm us your full name, ups tracking number, delivery address, phone number and email address if applicable, then i will give you more information. -eduardo. http","['sorry', 'bad', 'experience', 'one', 'ups', 'employee', 'please', 'direct message', 'u', 'full', 'name', 'ups', 'tracking', 'number', 'delivery', 'address', 'phone', 'number', 'email', 'address', 'applicable', 'give', 'information', 'eduardo']",-0.18749999999999992,Neutral
"peel region is ontario’s main logistics hub and this economic sector employs thousands of our residents.
today, minister @user and our brampton team visited peel’s @user facility to talk about our government’s work to address labour shortages and support the economy http","['peel', 'region', 'ontario', 'a', 'main', 'logistics', 'hub', 'economic', 'sector', 'employ', 'thousand', 'resident', 'today', 'minister', 'hampton', 'team', 'visited', 'peel', 'a', 'facility', 'talk', 'government', 'a', 'work', 'address', 'labour', 'shortage', 'support', 'economy']",0.18333333333333335,Neutral
"my serious among us fusion spn fic. the childhood sweethearts destiel meeting years later with kids, living in canada. the dean is a hermit, not wanting to meet his soulmate and cas is the delivery gay from idk ups? amazon?  a destiel wimbledon au, but more besties in love.","['serious', 'among', 'u', 'fusion', 'spn', 'fic', 'childhood', 'sweetheart', 'deities', 'meeting', 'year', 'later', 'kid', 'living', 'canada', 'dean', 'hermit', 'wanting', 'meet', 'sulfate', 'ca', 'delivery', 'gay', ""i don't know"", 'ups', 'amazon', 'deities', 'wimbledon', 'au', 'besides', 'love']",0.14583333333333334,Neutral
@user we even have some customers in canada who drive across the border to pick it up at a ups store 🤣,"['even', 'customer', 'canada', 'drive', 'across', 'border', 'pick', 'ups', 'store', 'a']",0.0,Neutral
"day 15 of being scammed by ups: they claim they adjusted my charges, but still have over pricing210 for my pricing200 item to travel from utah to vancouver. pro tip, don’t ever use ups for international shipping. #scammers #ripoff @user @user http","['day', 'gt', 'slammed', 'ups', 'claim', 'adjusted', 'charge', 'still', 'pricing210', 'pricing200', 'item', 'travel', 'utah', 'vancouver', 'pro', 'tip', 'a', 'ever', 'use', 'ups', 'international', 'shipping', 'spammer', 'runoff']",0.0,Neutral
no more cover ups allowed in the real canada!,"['cover', 'ups', 'allowed', 'real', 'canada']",0.2,Neutral
"@user hi, thank you for reaching out. we're here to help! could you please send us through dm your personal information (full name, e-mail and phone) as well as the tracking number and intended delivery address? with those details, i can look into our records and assist you. -laura http","['hi', 'thank', 'reaching', 'are', 'help', 'could', 'please', 'send', 'u', 'direct message', 'personal', 'information', 'full', 'name', 'email', 'phone', 'well', 'tracking', 'number', 'intended', 'delivery', 'address', 'detail', 'look', 'record', 'assist', 'laura']",0.15,Neutral
@user hi! my package went from processing to on truck with a delivery time to processing again. anything i can do to get more detailed info? thanks!,"['hi', 'package', 'went', 'processing', 'truck', 'delivery', 'time', 'processing', 'anything', 'get', 'detailed', 'info', 'thanks']",0.30000000000000004,Postive
"@user canada is just as broken as your marriage. oh, your marriage is not broken? but surely your marriage has differing opinions, ups and downs, competing priorities and maybe even times of anger and strife.
i'm sure you don't like my comment. glass houses, sir.","['canada', 'broken', 'marriage', 'oh', 'marriage', 'broken', 'surely', 'marriage', 'differing', 'opinion', 'ups', 'down', 'competing', 'priority', 'maybe', 'even', 'time', 'anger', 'strife', 'm', 'sure', 'not', 'like', 'comment', 'glass', 'house', 'sir']",-0.10925925925925924,Neutral
"✨4 hours left to sign-up!!!✨

ember's monthly charity clash

🏳️‍⚧️this month supports @user 

🗓️ friday, december 16th, 2022
🕒 8pm est ~ 7pm cst ~ 5pm pst
🎮 guilty gear strive
🇺🇸🇨🇦🇲🇽open to usa, canada &amp; mexico

⬇️ sign ups in comments ⬇️ http","['gt', 'hour', 'left', 'signup', 'a', 'member', 'is', 'monthly', 'charity', 'clash', '🏳️\u200d⚧️this', 'month', 'support', 'gt', 'friday', 'december', 'with', '2022', 'a', 'pm', 'est', 'pm', 'cst', 'pm', 'pst', 'a', 'guilty', 'gear', 'strive', '🇺🇸🇨🇦🇲🇽open', 'usa', 'canada', 'amp', 'mexico', 'gt', 'sign', 'ups', 'comment', 'gt']",-0.25,Neutral
"@user hi, thank you for reaching out. we're here to help! could you please send us through dm your personal information (full name, e-mail and phone) as well as the tracking number and intended delivery address? with those details, i can look into our records and assist you. -laura http","['hi', 'thank', 'reaching', 'are', 'help', 'could', 'please', 'send', 'u', 'direct message', 'personal', 'information', 'full', 'name', 'email', 'phone', 'well', 'tracking', 'number', 'intended', 'delivery', 'address', 'detail', 'look', 'record', 'assist', 'laura']",0.15,Neutral
@user are your trucks still running in ottawa today?,"['truck', 'still', 'running', 'ottawa', 'today']",0.0,Neutral
"@user hi, thank you for reaching out and letting us know about this. we are very sorry for the inconveniences. if you provide me via dm with your personal info.(full name, e-mail and phone) as well as the package's tracking number, i'd be glad to look into it &amp; give you a hand. -laura http","['hi', 'thank', 'reaching', 'letting', 'u', 'know', 'sorry', 'inconvenience', 'provide', 'via', 'direct message', 'personal', 'info', 'full', 'name', 'email', 'phone', 'well', 'package', 'is', 'tracking', 'number', 'id', 'glad', 'look', 'amp', 'give', 'hand', 'laura']",0.09,Neutral
"@user @user i paid for parcel to be collected from my home and send to canada , it was supposed to be collected yesterday but wasn’t i’ve had no communications and unable to reach you please advise !!??","['paid', 'parcel', 'collected', 'home', 'send', 'canada', 'supposed', 'collected', 'yesterday', 'a', 'a', 'communication', 'unable', 'reach', 'please', 'advise']",-0.5,Negative
@user y’all are playing games with my package and i don’t like that,"['a', 'playing', 'game', 'package', 'a', 'like']",-0.4,Negative
"happy holidays from cgen!❄️""2022 had many ups &amp; downs, but we continued to work with our partners &amp; users to help realize the potential of #genomics to make this world &amp; canada a better place. wishing everyone a happy &amp; productive year ahead!"" - @user 

http http","['happy', 'holiday', 'gen', 'gt', 'gt', '2022', 'many', 'ups', 'amp', 'down', 'continued', 'work', 'partner', 'amp', 'help', 'realize', 'potential', 'genomics', 'make', 'world', 'amp', 'canada', 'better', 'place', 'wishing', 'everyone', 'happy', 'amp', 'productive', 'year', 'ahead', 'gt']",0.40740740740740744,Postive
"@user @user @user and when supply management started, there were 110,000 family dairy farms in canada.  now there are 11,000, so how did supply management help?  and quotas mean that small start ups are restricted from competing, so new family farms are not replacing the ones that close.","['supply', 'management', 'started', '110,000', 'family', 'dairy', 'farm', 'canada', '11,000', 'supply', 'management', 'help', 'quota', 'mean', 'small', 'start', 'ups', 'restricted', 'competing', 'new', 'family', 'farm', 'replacing', 'one', 'close']",-0.14204545454545456,Neutral
"dairy ventilation in canada. read about the differences in ventilation set ups across canada, and how to provide the best environment for your cows and staff. #dairy #farming #agriculture #barnventilation
http","['dairy', 'ventilation', 'canada', 'read', 'difference', 'ventilation', 'set', 'ups', 'across', 'canada', 'provide', 'best', 'environment', 'cow', 'staff', 'dairy', 'farming', 'agriculture', 'barnventilation']",0.43333333333333335,Postive
@user the customer service @user is dismissive and very aggressive.  that's my experience with them last year.,"['customer', 'service', 'dismissive', 'aggressive', 'is', 'experience', 'last', 'year']",0.0,Neutral
"uninterrupted power supply with lex tec inc
http
#ups #upsbackup #powerbackup #upspowersupply #batterybackup #eaton #eatonpowersupply #eatonbackup #uninterrupted #powersupply #upsbackuppower #cables #electronics #canada #ecommerce #lextec #battery #winter #sale http","['uninterrupted', 'power', 'supply', 'lex', 'tec', 'inc', 'ups', 'upsbackup', 'powerbackup', 'upspowersupply', 'batterybackup', 'eaten', 'eatonpowersupply', 'eatonbackup', 'uninterrupted', 'powersupply', 'upsbackuppower', 'cable', 'electronics', 'canada', 'ecommerce', 'letter', 'battery', 'winter', 'sale']",0.0,Neutral
"@user how many complaint emails do i have to make to get the parcel @user picked up from me 5 days ago, out of the depot which is 15 miles away and on its way to canada?","['many', 'complaint', 'email', 'make', 'get', 'parcel', 'picked', 'a', 'day', 'ago', 'depot', 'gt', 'mile', 'away', 'way', 'canada']",0.1,Neutral
"@user yuup. actually spoke out loud during the cut-scene as the characters were talking - ""wait...are these superheroes watching practical f**king magic??"" had my ups and downs with m'sms, but that and logan casually humming oh canada were ups.","['yup', 'actually', 'spoke', 'loud', 'cut-scene', 'character', 'talking', 'gt', 'wait', '...', 'superheroes', 'watching', 'practical', 'f', 'king', 'magic', 'gt', 'ups', 'down', 'mass', 'logan', 'casually', 'summing', 'oh', 'canada', 'ups']",-0.011111111111111138,Neutral
"@user i'm a creative director looking for a job to return to in canada, got any hook ups?","['m', 'creative', 'director', 'looking', 'job', 'return', 'canada', 'got', 'hook', 'ups']",0.5,Postive
"@user hi, thank you for reaching out. we're here to help! could you please send us through dm your personal information (full name, e-mail and phone) as well as the tracking number and intended delivery address? with those details, i could surely look into it. -laura http","['hi', 'thank', 'reaching', 'are', 'help', 'could', 'please', 'send', 'u', 'direct message', 'personal', 'information', 'full', 'name', 'email', 'phone', 'well', 'tracking', 'number', 'intended', 'delivery', 'address', 'detail', 'could', 'surely', 'look', 'laura']",0.2375,Neutral
"today's @user small business of the day is sweetpea naturals 

sweetpea is passionate about recreating the items that people use every day as healthy, chemical-free, eco-friendly, cruelty-free alternatives. 

http

#shoplocalfirst #sweetpeanaturals http","['today', 'is', 'small', 'business', 'day', 'sweetpea', 'natural', 'sweetpea', 'passionate', 'recreating', 'item', 'people', 'use', 'every', 'day', 'healthy', 'chemical-free', 'eco-friendly', 'cruelty-free', 'alternative', 'shoplocalfirst', 'sweetpeanaturals']",0.075,Neutral
"@user hello, i am sorry for the delay in the delivery of your package. please contact our brokerage department at 1-888-520-9090. there is an invoice that is missing, they will assist you. -henry http","['hello', 'sorry', 'delay', 'delivery', 'package', 'please', 'contact', 'brokerage', 'department', '1-888-520-9090.', 'voice', 'missing', 'assist', 'henry']",-0.35,Negative
"@user hello, i am sorry for the trouble. is it about a pickup? please dm us your name, pick-up address, pick up request number, business hours, phone number, and email address, so we can look at it. -henry http","['hello', 'sorry', 'trouble', 'pickup', 'please', 'direct message', 'u', 'name', 'pickup', 'address', 'pick', 'request', 'number', 'business', 'hour', 'phone', 'number', 'email', 'address', 'look', 'henry']",-0.19999999999999998,Neutral
@user thanks for a truly terrible service. paid a premium to have documents sent to canada. picked up last monday and meant to be delivered two days later. apparently still in dundee and you need me to complete another form which you didn’t tell me about. useless. utterly.,"['thanks', 'truly', 'terrible', 'service', 'paid', 'premium', 'document', 'sent', 'canada', 'picked', 'last', 'monday', 'meant', 'delivered', 'two', 'day', 'later', 'apparently', 'still', 'dundee', 'need', 'complete', 'another', 'form', 'a', 'tell', 'useless', 'utterly']",-0.14375,Neutral
"@user hello, jacqueline. i am sincerely sorry for the trouble. please dm us your tracking number, delivery address, phone number, and email address, so we can look into it. -henry http","['hello', 'jacqueline', 'sincerely', 'sorry', 'trouble', 'please', 'direct message', 'u', 'tracking', 'number', 'delivery', 'address', 'phone', 'number', 'email', 'address', 'look', 'henry']",-0.19999999999999998,Neutral
"@user hi, i'm sorry to hear this. please dm us your tracking number, phone number, and the complete delivery address, so we can look into this further. thank you. -henry http","['hi', 'm', 'sorry', 'hear', 'please', 'direct message', 'u', 'tracking', 'number', 'phone', 'number', 'complete', 'delivery', 'address', 'look', 'thank', 'henry']",-0.10000000000000002,Neutral
"@user hi, thank you for reaching out and letting us know about this. we are very sorry for the inconveniences. if you provide me via dm with your personal info. (full name, e-mail and phone) as well as the package's tracking number, i'd be glad to look into it. -laura http","['hi', 'thank', 'reaching', 'letting', 'u', 'know', 'sorry', 'inconvenience', 'provide', 'via', 'direct message', 'personal', 'info', 'full', 'name', 'email', 'phone', 'well', 'package', 'is', 'tracking', 'number', 'id', 'glad', 'look', 'laura']",0.09,Neutral
"@user can you help me with my parcel to be delivered to a friend in mont-tremblant?
tracking of 1z5tb747d996264088 says:
the package is in a secure facility pending clearance or resolution.
what does it means?
thanks","['help', 'parcel', 'delivered', 'friend', 'mont-tremblant', 'tracking', '1z5tb747d996264088', 'say', 'package', 'secure', 'facility', 'pending', 'clearance', 'resolution', 'mean', 'thanks']",0.09583333333333334,Neutral
@user @user @user yes someone had to come forward and he was one of the men who did. without awareness that kind of abuse will continue. makes a person wonder if there were any cover ups of similar instances by hockey canada.,"['yes', 'someone', 'come', 'forward', 'one', 'men', 'without', 'awareness', 'kind', 'abuse', 'continue', 'make', 'person', 'wonder', 'cover', 'ups', 'similar', 'instance', 'hockey', 'canada']",0.3,Postive
"@user it is wonderful that canada played that friendly,  we want to see more of these type of matches. somebody who travels with these kids should be responsible for taking at least pictures, sending line ups. seriously, this is so amateurish by @user","['wonderful', 'canada', 'played', 'friendly', 'want', 'see', 'type', 'match', 'somebody', 'travel', 'kid', 'responsible', 'taking', 'least', 'picture', 'sending', 'line', 'ups', 'seriously', 'amateurs']",0.18833333333333332,Neutral
i’m very angry. @user your customer service is disgusting. the money was taken and the boxes were never taken. and now i have a lot of stress. i’m leaving this weekend……oh i’m so angry 😡,"['a', 'angry', 'customer', 'service', 'disgusting', 'money', 'taken', 'box', 'never', 'taken', 'lot', 'stress', 'a', 'leaving', 'weekend……oh', 'a', 'angry', 'a']",-0.6666666666666666,Negative
"@user are you supporting russia's invasion to ukraine?because your customer service rep expressed support of the war and killing of ukrainian people.nothing has been done about it.3:40pm 2022-06-13. rep name is alexias 0097924686,surname campbell(to be cofirmed).","['supporting', 'russia', 'is', 'invasion', 'ukraine', 'customer', 'service', 'rep', 'expressed', 'support', 'war', 'killing', 'ukrainian', 'people.nothing', 'done', 'it.3:40pm', '2022-06-13.', 'rep', 'name', 'alexa', '0097924686', 'surname', 'campbell', 'confirmed']",0.325,Postive
"canada goose refunded me for my son coat, i’m still mad one of those broke ass ups workers stole my son shit.. now i gotta reorder his coat.","['canada', 'goose', 'refused', 'son', 'coat', 'a', 'still', 'mad', 'one', 'broke', 'as', 'ups', 'worker', 'stole', 'son', 'shit', 'gt', 'got', 'ta', 'recorder', 'coat']",-0.4125,Negative
"@user yeah no, that's awful. yeah and unlike ups and canada post over here. they're closest pickup points are much farther. they're usually like at least a 20 minutes drive from my place. i refuse to ever make that trip.","['yeah', 'is', 'awful', 'yeah', 'unlike', 'ups', 'canada', 'post', 'are', 'closest', 'pickup', 'point', 'much', 'farther', 'are', 'usually', 'like', 'least', 'gt', 'minute', 'drive', 'place', 'refuse', 'ever', 'make', 'trip']",-0.3375,Negative
@user where signature required is code for throw it on the doorstep,"['signature', 'required', 'code', 'throw', 'doorstep']",0.0,Neutral
"@user @user your customer service is horrendous. also your drivers lie about their attempts at delivery, and your escalations department does absolutely nothing except leave people on hold for hours.  ppl reschedule their days to be available for delivery.","['customer', 'service', 'horrendous', 'also', 'driver', 'lie', 'attempt', 'delivery', 'escalation', 'department', 'absolutely', 'nothing', 'except', 'leave', 'people', 'hold', 'hour', 'ppl', 'rescheduled', 'day', 'available', 'delivery']",0.30000000000000004,Postive
"@user jt is unfit to be the pm of canada. he has we scandal, fires anyone who disagrees with him snc. and the screw ups with the arrive can app. he has to do the right thing and step down.","['jt', 'unfit', 'pm', 'canada', 'scandal', 'fire', 'anyone', 'disagrees', 'snc', 'screw', 'ups', 'arrive', 'app', 'right', 'thing', 'step']",0.2857142857142857,Neutral
"shout out to @user for losing our personalize christmas card order, marking it delivered, while having no photos available for the address they supposedly delivered it to. i walked around my entire townhouse complex, and nobody has it. merry christmas, jerks.","['shout', 'losing', 'personalized', 'christmas', 'card', 'order', 'marking', 'delivered', 'photo', 'available', 'address', 'supposedly', 'delivered', 'walked', 'around', 'entire', 'townhouse', 'complex', 'nobody', 'merry', 'christmas', 'jerk']",0.03333333333333335,Neutral
@user thank you all. stay safe.,"['thank', 'stay', 'safe']",0.5,Postive
@user @user my students would like to send some letters as they have some very valid concerns... who can we mail our letters to?,"['student', 'would', 'like', 'send', 'letter', 'valid', 'concern', '...', 'mail', 'letter']",0.0,Neutral
@user still waiting for info on my lost package from the 1st,"['still', 'waiting', 'info', 'lost', 'package', 'st']",0.0,Neutral
"peak season is here! 

13,000 canadian #upsers from across the country are coming together to deliver millions of packages this holiday season. 

these #peakseasonheroes are doing everything it takes to deliver what matters to you! #deliverwhatmatters http","['peak', 'season', '13,000', 'canadian', 'users', 'across', 'country', 'coming', 'together', 'deliver', 'million', 'package', 'holiday', 'season', 'peakseasonheroes', 'everything', 'take', 'deliver', 'matter', 'deliverwhatmatters']",0.0,Neutral
@user @user @user @user @user @user @user - your next marketing pitch: “won’t steal your packages like the other guys” @user #embarassing #shameonyou,"['next', 'marketing', 'pitch', 'a', 'a', 'steal', 'package', 'like', 'guy', 'a', 'embarrassing', 'shameonyou']",0.0,Neutral
@user hi - i paid extra for my parcel to be shipped in 2-3 days to canada. it left me on 8 december and has cleared customs but hasn’t moved for days. how do i get a refund of the extra premium as it was guaranteed?,"['hi', 'paid', 'extra', 'parcel', 'shipped', '2-3', 'day', 'canada', 'left', 'a', 'december', 'cleared', 'custom', 'a', 'moved', 'day', 'get', 'refund', 'extra', 'premium', 'guaranteed']",0.0,Neutral
"@user ,as my experience is one of the company that can make very simple task as delivery package to one of biggest your problems in week .","['experience', 'one', 'company', 'make', 'simple', 'task', 'delivery', 'package', 'one', 'biggest', 'problem', 'week']",0.0,Neutral
"innovation alert! 

we’ve tested a virtual pre-screening program in partnership with the cbsa to get your international packages into canada more efficiently.

looking to learn more about this concept? visit: http http","['innovation', 'alert', 'a', 'tested', 'virtual', 'pre-screening', 'program', 'partnership', 'cbs', 'get', 'international', 'package', 'canada', 'efficiently', 'looking', 'learn', 'concept', 'visit']",0.0,Neutral
"@user @user i am daling with the same thing with @user _canada. they tried to deliver when wasn;t home but wouldn't leave because apparently cod. didn't tell me where it went. looked up online days later, they did a final delivery - but left no notice! i have no idea where package is.","['dating', 'thing', 'canada', 'tried', 'deliver', 'home', 'would', 'not', 'leave', 'apparently', 'cod', 'not', 'tell', 'went', 'looked', 'online', 'day', 'later', 'final', 'delivery', 'left', 'notice', 'idea', 'package']",0.0125,Neutral
@user well that we don't get in canada. but according to every hospital series on tv we get way worse care. i mean i got a finger in the bum. on tv they get blood work ups tox screens ultrasounds mris catscans then dr. house shows up and recognizes a 1 in a 10 billion condition.,"['well', 'not', 'get', 'canada', 'according', 'every', 'hospital', 'series', 'tv', 'get', 'way', 'worse', 'care', 'mean', 'got', 'finger', 'bum', 'tv', 'get', 'blood', 'work', 'ups', 'to', 'screen', 'ultrasound', 'mi', 'catscans', 'dr', 'house', 'show', 'recognizes', 'a', 'gt', 'billion', 'condition']",-0.35625,Negative
"@user what do you consider “normal delivery zone”? i am 2.5 hrs north of toronto, certainly not remote. purolator, ups, canada post all deliver here regularly and quickly. http","['consider', 'a', 'normal', 'delivery', 'zone', 'a', '2.5', 'hr', 'north', 'toronto', 'certainly', 'remote', 'purolator', 'ups', 'canada', 'post', 'deliver', 'regularly', 'quickly']",0.12777777777777777,Neutral
"ups is teaming up with staples canada as a new carrier and to provide a new package drop-off location, increasing convenience for customers. 

http http","['ups', 'teaming', 'staple', 'canada', 'new', 'carrier', 'provide', 'new', 'package', 'drop-off', 'location', 'increasing', 'convenience', 'customer']",0.13636363636363635,Neutral
"ups is teaming up with staples canada as a new carrier and to provide a new package drop-off location, increasing convenience for customers. 

http http","['ups', 'teaming', 'staple', 'canada', 'new', 'carrier', 'provide', 'new', 'package', 'drop-off', 'location', 'increasing', 'convenience', 'customer']",0.13636363636363635,Neutral
"@user @user i put one together for a friend during a secret santa exchange, but her address got scrambled and ups lost the thing. (and, being in canada, it was truly lost.)","['put', 'one', 'together', 'friend', 'secret', 'santa', 'exchange', 'address', 'got', 'scrambled', 'ups', 'lost', 'thing', 'canada', 'truly', 'lost']",-0.4,Negative
@user only fast response has been here on twitter…unfortunately,"['fast', 'response', 'twitter…unfortunately']",0.2,Neutral
"the changing world of exports: q&amp;a with @user   small business director, paul gaspar

visit here to read the full interview: http

subscribe to indigenous sme business magazine http @user http","['changing', 'world', 'export', 'q', 'amp', 'small', 'business', 'director', 'paul', 'nascar', 'visit', 'read', 'full', 'interview', 'subscribe', 'indigenous', 'sme', 'business', 'magazine']",0.04999999999999999,Neutral
